9022	18664	8381	15663	641	3001
6444	4530	6112	3735	332	795
9942	12632	7955	7547	1987	5085
18397	26253	15371	23919	3026	2334
112571	112384	94198	92130	18373	20254
3298	13298	2135	9082	1163	4216
68970	70455	59159	55541	9811	14914
136782	207887	111313	168274	25469	39613
145122	187953	124487	153112	20635	34841
44595	109928	36824	89038	7771	20890
94613	100606	78018	82789	16595	17817
23453	48451	20172	39564	3281	8887
28771	35634	24117	30192	4654	5442
282	3442	282	3442	0	0
267	5433	181	4759	86	674
8352	7145	8352	7145	0	0
247	1690	247	1690	0	0
11189	20902	8093	13972	3096	6930
7115	10941	6855	10300	260	641
409	3846	409	3846	0	0
313	2245	313	2245	0	0
18584	47981	13469	40230	5115	7751
443	66	443	66	0	0
38514	102874	29613	80052	8901	22822
128337	158481	113225	129436	15112	29045
95675	102118	79182	83189	16493	18929
7036	12757	6495	11642	541	1115
14779	19323	13913	16923	866	2400
106295	101364	89067	84736	17228	16628
10424	21523	9113	18706	1311	2817
54798	46886	46474	42933	8324	3953
5476	11540	4353	10473	1123	1067
18027	16991	12789	13408	5238	3583
6089	10797	4516	9382	1573	1415
25628	29986	22254	24738	3374	5248
331	4065	331	4065	0	0
2359	988	2359	988	0	0
6328	19586	4928	16326	1400	3260
139	3687	139	3687	0	0
128	453	128	453	0	0
2355	1660	1995	1660	360	0
184	91	184	91	0	0
11115	20156	9982	18096	1133	2060
2941	8860	2530	7196	411	1664
591	3096	367	2500	224	596
153	197	153	197	0	0
9669	11555	9312	10657	357	898
12398	24135	9194	17777	3204	6358
131887	160981	107204	119430	24683	41551
107464	117800	91805	104638	15659	13162
11058	21126	9740	18131	1318	2995
2661	3914	2299	3357	362	557
2293	960	2026	960	267	0
91237	107579	78560	87915	12677	19664
331	40	331	40	0	0
178	3677	178	3677	0	0
46565	76677	39432	61943	7133	14734
9370	19201	7732	13028	1638	6173
15419	21758	12898	14947	2521	6811
1788	2284	1718	2284	70	0
517	3593	426	3575	91	18
8342	19170	7642	17290	700	1880
6426	10256	5853	9187	573	1069
1324	4379	1080	3640	244	739
3836	2516	3786	2472	50	44
4	434	4	434	0	0
33131	84502	28967	72014	4164	12488
17439	41682	14467	35014	2972	6668
4413	9999	4053	9999	360	0
68339	65358	56938	52351	11401	13007
1525	8019	1525	8019	0	0
84798	78046	70659	65419	14139	12627
4415	5592	4042	5418	373	174
7569	7707	5873	6075	1696	1632
80390	56153	64483	45703	15907	10450
600	2950	566	2725	34	225
39487	95853	31358	78921	8129	16932
3111	4623	2715	4257	396	366
2009	5056	1874	4497	135	559
119851	163274	101103	128935	18748	34339
84183	82294	71739	68782	12444	13512
7352	29495	6292	25446	1060	4049
24647	23060	20450	18946	4197	4114
150378	184503	117313	143399	33065	41104
3572	2367	3387	2113	185	254
117041	111979	94816	94032	22225	17947
8279	12503	7536	10962	743	1541
152	1429	82	1139	70	290
9907	11745	7941	8570	1966	3175
1434	7548	1270	7118	164	430
11363	21275	10373	19654	990	1621
70829	78765	56811	64867	14018	13898
15053	38885	12573	33358	2480	5527
6622	6458	4800	4669	1822	1789
76302	61423	63859	46577	12443	14846
10120	9964	9334	8427	786	1537
4184	11035	3170	9701	1014	1334
115079	169568	93415	137431	21664	32137
2510	7822	1801	6722	709	1100
400	1100	400	1100	0	0
1307	4954	1248	4954	59	0
71814	127720	61615	101863	10199	25857
15534	23743	14494	17897	1040	5846
4997	23541	4250	18616	747	4925
146	1187	146	1187	0	0
2897	4919	2250	4879	647	40
16	1238	16	1238	0	0
6563	6302	5550	4764	1013	1538
23381	55035	19460	46573	3921	8462
80533	67682	65258	61331	15275	6351
885	1196	705	835	180	361
22525	41064	18431	31940	4094	9124
3885	3365	3811	3222	74	143
7163	6970	6787	6655	376	315
1207	1313	1079	1313	128	0
75969	74167	63049	59124	12920	15043
87312	122025	76169	98554	11143	23471
102950	117312	88145	97723	14805	19589
10996	15996	10250	15017	746	979
19763	40829	16758	33298	3005	7531
40690	82538	34849	67352	5841	15186
413	5532	329	4901	84	631
