14123	31688
12093	24708
8319	25563
4657	17421
10359	4694
5164	25707
32279	44926
16387	56938
17346	50055
9489	37867
13836	31925
23891	57077
10557	22675
865	4989
833	8045
20633	25758
610	11203
17202	29251
11297	30819
6511	29039
1271	10962
18101	69313
4410	12367
7661	23070
15149	59305
73533	69016
13188	32660
14555	33321
33348	50606
11003	24044
17375	15798
9274	19314
28374	28322
9690	28164
33029	40024
1117	6515
33097	19032
6057	22176
339	6581
5695	4369
10697	34083
4890	15142
20919	66533
8478	26936
2791	17474
4114	11797
19170	21172
11401	28994
28779	59037
73085	108734
14051	37209
6066	12779
8408	14901
10235	27126
7852	22426
405	5516
25678	32690
10192	33748
22070	33557
11181	26820
2205	19384
12120	25972
9876	22060
7078	16678
8442	18327
20413	41563
18716	51244
9952	43377
7372	26471
19179	41495
4022	15375
69122	59040
8611	14464
10460	23981
45360	33072
4697	22357
5385	24598
6007	13811
7421	20622
30183	35600
45260	65852
9374	47263
14134	15930
13643	21121
9356	14012
42538	51713
13930	43714
2301	15386
12019	25521
10866	27287
14234	36883
60234	74022
35583	61268
14336	26286
28018	16882
11349	15550
4759	17936
32819	37237
11536	23016
7721	24016
5626	24355
33544	63897
22377	53969
8954	40831
837	6552
4564	13722
550	6337
12676	29192
20711	60266
31220	49665
2287	9965
35338	85689
7016	16717
8037	20822
4468	15732
30997	36261
3268	15498
50183	41589
12573	31707
19559	51107
2337	18952
1913	10223
28313	39140
52884	43643
12586	9757
12903	20840
39181	58303
7801	5915
532	6035
98168	130150
6238	5964
9648	24573
2979	12615
9803	10405
5560	17276
14613	17113
17207	54749
11783	32982
11808	32470
6789	16958
997	4650
2354	9834
8739	36035
2851	16921
30092	46948
19770	28940
5677	22587
24027	87136
1060	6784
2956	9763
46934	80926
13860	30219
4469	12642
7833	16520
10491	15721
57580	58810
6087	11888
59289	74094
8812	22608
2662	10749
14005	28698
9275	25312
13966	23044
16477	58006
22852	25959
3386	14836
15552	17562
1169	4179
5644	17403
4881	6240
17538	26704
19587	20152
2339	6945
744	8305
9458	18548
35492	115639
10109	27167
8531	27797
1830	11363
20403	64395
9941	32913
3297	16101
50445	64337
11703	44879
74976	68627
18765	36623
42133	42973
33521	47719
29755	43622
67846	75334
4824	8831
13602	36419
7239	15628
17864	49008
13975	53757
13666	36841
93067	105276
1427	12647
71499	82043
41226	53127
36922	56436
28478	84605
9981	25839
14803	42429
21492	60036
14054	10708
23134	71515
3978	11626
44824	46738
5542	21634
16601	30158
18519	48301
23621	67608
8611	21470
4842	10445
3729	14943
3278	9286
25164	59033
15205	56071
11673	22539
19591	50828
8156	26430
11719	22595
18187	48673
8516	23003
7440	22830
16688	24085
14730	36709
23126	30796
20378	38588
9187	32230
14417	30902
15488	20446
2712	24085
20500	81526
24471	16522
5758	35163
8342	20194
24663	52093
7603	13479
19847	34240
21991	53580
51426	36244
58883	66574
13251	16792
7119	23774
49784	36594
12425	24243
16796	40017
92455	104483
14185	30244
25394	80191
50926	63992
40063	31341
10022	23653
7539	18488
297	5258
44343	60852
77025	94774
5243	11855
15092	51295
40851	46690
4787	23540
53492	54860
5641	17854
25031	54166
13476	16829
2438	18895
13224	32647
4190	15590
7300	39811
61305	80690
6348	11108
20002	68610
7687	8946
5497	21390
20126	27777
8255	36493
3191	11889
3521	14676
5113	7810
7118	17480
3486	17544
3435	26648
16428	31854
31777	32839
586	3084
3456	23090
6962	12773
6193	17023
13914	38692
9397	12139
8946	20329
6841	2172
6668	17370
50956	52184
4258	11246
23530	26994
1920	12644
16713	54606
19100	44373
16272	24083
36371	28139
64208	62830
24381	46763
25343	53976
13093	26723
3590	21148
8848	28843
27543	69551
19606	36667
30277	44791
49505	67794
20120	43366
8416	31603
11417	27126
20934	50796
749	4894
9076	39676
8033	19610
63820	75490
19452	34299
38012	62594
4422	14783
3762	24366
13187	17398
21923	59413
5351	14360
4844	6371
25620	40206
2818	13470
11382	28262
21797	56217
22287	83817
9562	32094
2454	21194
12516	49777
529	2756
14358	25228
95862	125060
11436	26384
14413	16468
9123	8966
4432	13547
20717	28315
8085	23292
2160	14507
9975	30558
12280	28505
65146	60306
7473	21101
4103	23807
34216	34392
12786	34448
13034	26527
7245	12563
15532	41128
42833	82100
2121	7516
7894	24735
757	3700
26676	44889
10848	25167
10901	28741
63715	57066
3087	11290
2157	15549
49177	62466
6208	23717
20288	56053
10743	21971
16655	52997
11159	21883
5578	3559
26785	33414
60031	55915
15292	35491
49908	44027
4477	13903
5888	25798
9763	45900
40783	60281
33564	33383
7276	25490
16549	25849
4752	16736
1648	15026
7414	26713
55041	44025
11058	25809
17984	27947
10931	22789
8608	25538
1124	12379
38039	40374
27523	83321
14785	27949
40207	43537
7461	25865
7876	23423
1288	8184
5916	34189
2414	11027
20572	14602
20399	39923
7775	11513
31191	102030
8444	16949
1273	12100
29979	39681
1506	15814
32804	45520
4001	22100
19502	32336
8068	27398
2134	19314
2651	26165
7371	24196
63651	57439
13873	31247
3300	12141
40780	75236
22949	53026
551	5772
