3774	0	0	0	0	10	2094	10	9	1
3771	0	0	0	0	13	2105	13	13	0
3778	0	0	0	0	6	2088	6	6	0
3775	0	0	0	0	9	2093	9	9	0
3777	0	0	0	0	7	2093	7	7	0
3778	0	0	0	0	6	2091	6	6	0
3779	0	0	0	0	5	2091	5	5	0
3768	0	0	0	0	16	2107	16	16	0
3759	0	0	0	0	25	2113	25	25	0
3772	0	0	0	0	12	2097	12	11	1
3778	0	0	0	0	6	2091	6	6	0
3776	0	0	0	0	8	2097	8	8	0
3778	0	0	0	0	6	2094	6	6	0
3779	0	0	0	0	5	2085	5	5	0
3776	0	0	0	0	8	2081	8	8	0
3770	0	0	0	0	14	2093	14	13	1
3779	0	0	0	0	5	2080	5	5	0
3768	0	0	0	0	16	2095	16	15	1
3779	0	0	0	0	5	2088	5	5	0
3775	0	0	0	0	9	2092	9	9	0
3778	0	0	0	0	6	2089	6	5	1
3770	0	0	0	0	14	2098	14	14	0
3779	0	0	0	0	5	2087	5	5	0
3777	0	0	0	0	7	2094	7	7	0
3768	0	0	0	0	16	2098	16	16	0
3778	0	0	0	0	6	2100	6	6	0
3779	0	0	0	0	5	2092	5	5	0
3767	0	0	0	0	17	2097	17	17	0
3774	0	0	0	0	10	2101	10	10	0
3775	0	0	0	0	9	2106	9	9	0
3771	0	0	0	0	13	2108	13	12	1
3776	0	0	0	0	8	2089	8	8	0
3779	0	0	0	0	5	2089	5	5	0
3776	0	0	0	0	8	2090	8	8	0
3763	0	0	0	0	21	2099	21	20	1
3778	0	0	0	0	6	2083	6	6	0
3772	0	0	0	0	12	2096	12	12	0
3775	0	0	0	0	9	2093	9	9	0
3779	0	0	0	0	5	2080	5	5	0
3778	0	0	0	0	6	2091	6	6	0
3775	0	0	0	0	9	2094	9	9	0
3776	0	0	0	0	8	2096	8	8	0
3758	0	0	0	0	26	2107	26	25	1
3775	0	0	0	0	9	2104	9	9	0
3779	0	0	0	0	5	2088	5	5	0
3779	0	0	0	0	5	2087	5	5	0
3773	0	0	0	0	11	2111	11	11	0
3778	0	0	0	0	6	2098	6	5	1
3776	0	0	0	0	8	2099	8	7	1
3775	0	0	0	0	9	2087	9	9	0
3777	0	0	0	0	7	2096	7	7	0
3779	0	0	0	0	5	2084	5	5	0
3776	0	0	0	0	8	2088	8	8	0
3779	0	0	0	0	5	2088	5	5	0
3775	0	0	0	0	9	2098	9	7	2
3779	0	0	0	0	5	2083	5	5	0
3775	0	0	0	0	9	2096	9	9	0
3777	0	0	0	0	7	2090	7	7	0
3771	0	0	0	0	13	2108	13	13	0
3768	0	0	0	0	16	2090	16	16	0
3778	0	0	0	0	6	2085	6	6	0
3779	0	0	0	0	5	2089	5	5	0
3776	0	0	0	0	8	2105	8	8	0
3771	0	0	0	0	13	2099	13	13	0
3775	0	0	0	0	9	2093	9	8	1
3779	0	0	0	0	5	2089	5	5	0
3776	0	0	0	0	8	2091	8	8	0
3762	0	0	0	0	22	2107	22	22	0
