11271	17630	10048	17028	1223	602
7721	9508	7721	9508	0	0
8460	22110	8278	21436	182	674
28657	43895	27679	43202	978	693
125750	126795	124775	125264	975	1531
2512	9084	2414	8849	98	235
1655	5543	1131	5034	524	509
13724	41794	12868	38806	856	2988
45305	105666	44594	102557	711	3109
4466	5737	4197	5737	269	0
135236	143798	132484	139736	2752	4062
25135	57253	24482	55651	653	1602
91268	102425	90325	101780	943	645
282	3442	282	3442	0	0
439	6371	439	6371	0	0
26298	40605	25901	38860	397	1745
247	1690	247	1690	0	0
15213	19661	14256	19289	957	372
587	996	587	996	0	0
89454	90738	87362	87447	2092	3291
207	1952	131	993	76	959
18430	43414	17995	42148	435	1266
443	66	443	66	0	0
1653	8146	1521	7491	132	655
15903	46405	15804	44105	99	2300
66167	57471	65495	56346	672	1125
9430	15372	9190	13752	240	1620
102414	92682	100137	91967	2277	715
79806	79252	79221	76425	585	2827
12209	34300	12209	34300	0	0
100982	161769	98345	160753	2637	1016
4021	10310	3594	9455	427	855
73893	79383	71243	76142	2650	3241
3639	5553	3593	5552	46	1
136598	167484	132954	163537	3644	3947
331	4065	331	4065	0	0
88203	74263	87855	73593	348	670
862	5931	676	5068	186	863
139	3687	139	3687	0	0
128	453	128	453	0	0
1916	2371	1916	2371	0	0
21545	27178	21309	26706	236	472
9517	22826	8442	21449	1075	1377
2715	8145	2715	8145	0	0
99	1077	71	1077	28	0
153	197	153	197	0	0
5229	5727	5143	5727	86	0
9247	20072	8813	17739	434	2333
21057	35240	20671	34680	386	560
105419	117046	103790	115606	1629	1440
7171	21774	6481	19457	690	2317
7305	17184	6630	16399	675	785
6707	8010	6707	8010	0	0
134497	175664	131292	171204	3205	4460
1324	679	962	40	362	639
178	3677	178	3677	0	0
47499	81219	47096	80357	403	862
10487	19451	10305	19451	182	0
17201	21414	16621	20912	580	502
4358	7869	4358	7869	0	0
457	4377	399	4377	58	0
17269	32249	17069	30710	200	1539
6519	8557	6112	8557	407	0
2672	6905	2672	6905	0	0
4004	2357	4004	2357	0	0
20875	35416	19772	34176	1103	1240
41290	109807	40694	104337	596	5470
95028	149626	94724	147276	304	2350
42482	103370	42348	103086	134	284
90956	105264	90817	105206	139	58
18023	33311	17961	32368	62	943
90476	97268	89371	96120	1105	1148
3254	5869	2977	5869	277	0
6767	9603	4980	8624	1787	979
95417	83801	91946	80786	3471	3015
36311	91499	36025	90341	286	1158
11775	41709	11775	41709	0	0
3755	3068	3755	3068	0	0
2807	8376	2010	8294	797	82
118672	184388	114828	180400	3844	3988
106051	123548	102804	120139	3247	3409
7719	30453	7478	29681	241	772
4755	1922	4755	1922	0	0
9327	6304	9327	6304	0	0
2885	3094	2563	3094	322	0
113692	128661	108824	126222	4868	2439
67894	103557	64976	101905	2918	1652
262	2214	149	1429	113	785
11503	17290	11503	17290	0	0
126512	132508	124762	130270	1750	2238
17300	39425	16483	36566	817	2859
78420	73697	77196	72978	1224	719
137655	199694	134195	192228	3460	7466
5381	5610	5381	5610	0	0
70198	66173	69812	65331	386	842
18166	16648	17996	16523	170	125
4391	22667	4391	22667	0	0
146569	196752	143690	192096	2879	4656
10344	22277	9161	20852	1183	1425
10826	19911	10826	19897	0	14
1392	7151	1392	7151	0	0
119620	137667	116794	136999	2826	668
10235	22005	8578	22005	1657	0
12579	33874	12373	33524	206	350
146	1187	146	1187	0	0
5803	6194	5803	6194	0	0
16	1238	16	1238	0	0
26218	45758	25089	45150	1129	608
8847	12158	8675	11414	172	744
104204	112905	103078	111585	1126	1320
919	1671	919	1671	0	0
115280	128015	114115	123116	1165	4899
4277	3524	4277	3524	0	0
4384	1720	4148	1549	236	171
2332	3169	1819	1991	513	1178
145979	186239	143892	185613	2087	626
543	580	429	580	114	0
70359	59967	69397	59297	962	670
7023	12087	6803	12087	220	0
33837	89819	33621	89369	216	450
43833	102101	42003	100051	1830	2050
754	5523	754	5523	0	0
19381	23982	18670	19824	711	4158
84265	69826	83042	68737	1223	1089
4223	2261	2728	2261	1495	0
117848	119738	114030	116095	3818	3643
33638	47168	33261	46158	377	1010
75353	81293	73968	79283	1385	2010
16	685	16	685	0	0
120914	106444	117051	100935	3863	5509
147	27	147	27	0	0
36907	91126	36552	88322	355	2804
66993	57585	66643	54982	350	2603
1343	1150	483	1150	860	0
648	1012	648	1012	0	0
2185	1576	2185	1576	0	0
42109	112687	41606	110027	503	2660
8153	21921	8017	21810	136	111
120230	128404	118243	125956	1987	2448
5815	15178	5715	15178	100	0
318	2320	318	2320	0	0
1089	7161	1089	7161	0	0
9847	24281	9598	22846	249	1435
3701	10679	3701	10679	0	0
110333	112526	109517	111974	816	552
32728	35220	31892	34800	836	420
13191	29725	13100	29461	91	264
15687	47743	15544	47629	143	114
282	3442	282	3442	0	0
1252	1047	1252	1047	0	0
78518	79465	77217	76021	1301	3444
9694	15798	9694	15798	0	0
5243	20892	5111	20892	132	0
1108	533	1099	533	9	0
7073	7230	6780	6880	293	350
154548	204014	153591	203222	957	792
15691	23810	15691	23810	0	0
85038	99203	82371	93380	2667	5823
22473	50415	22204	49910	269	505
2820	8024	2723	8024	97	0
9150	14184	8788	13619	362	565
3851	9300	3825	8190	26	1110
9870	11046	9085	8843	785	2203
23155	57642	22791	56466	364	1176
127160	147849	123442	145134	3718	2715
764	4579	764	4579	0	0
1836	3331	1836	3331	0	0
1394	1788	1073	1381	321	407
6116	14580	5470	10939	646	3641
536	183	536	183	0	0
38198	35829	37233	34728	965	1101
68487	66273	68026	65398	461	875
36	199	36	199	0	0
252	1770	252	1770	0	0
7031	3963	7031	3963	0	0
33379	91372	33044	90249	335	1123
9575	26040	9395	25182	180	858
2212	7345	2118	7134	94	211
324	1277	324	1277	0	0
40163	87198	39579	85821	584	1377
113454	116082	110980	112945	2474	3137
1336	3950	1336	3950	0	0
113139	122669	110800	115380	2339	7289
38212	96491	37579	95470	633	1021
101032	96071	98259	93091	2773	2980
13032	14330	12216	13300	816	1030
98237	113476	95920	112350	2317	1126
127547	203786	124291	200658	3256	3128
90387	96808	87569	95846	2818	962
113846	106575	109938	103368	3908	3207
171	140	171	140	0	0
4013	7851	4013	7851	0	0
17019	38482	16711	37306	308	1176
20563	56698	20134	56147	429	551
50318	96818	49827	93600	491	3218
13352	25904	13041	25139	311	765
101839	98124	100798	96987	1041	1137
388	1839	388	1839	0	0
120350	117426	118999	113724	1351	3702
19373	26428	18657	23135	716	3293
93365	108838	91568	107995	1797	843
162284	206759	157690	201123	4594	5636
7632	10375	7573	10223	59	152
4463	7030	4368	6628	95	402
35197	68826	34147	66607	1050	2219
47206	44621	46338	44219	868	402
41986	90753	41634	89943	352	810
385	927	385	927	0	0
82716	73054	81130	71824	1586	1230
5097	7198	4687	4918	410	2280
137292	140043	135619	137934	1673	2109
19699	40377	19453	40296	246	81
20050	53988	19451	52631	599	1357
237	858	237	858	0	0
972	920	972	920	0	0
4393	10858	4245	10521	148	337
1194	2723	1050	2591	144	132
19230	33291	18724	33188	506	103
30605	60865	28428	56821	2177	4044
13353	18806	12750	18187	603	619
58364	95852	57860	92106	504	3746
3949	12854	3836	9785	113	3069
8001	12273	8001	12273	0	0
15250	32369	15250	32369	0	0
10705	22913	10293	17781	412	5132
142124	148436	140268	146255	1856	2181
6630	5099	5995	4966	635	133
10254	19975	9603	16880	651	3095
111585	128761	107230	122954	4355	5807
15842	32835	14796	31889	1046	946
68316	78785	68034	78388	282	397
16807	28548	16482	28256	325	292
1896	898	1629	840	267	58
676	1611	559	1611	117	0
14903	40221	13701	37977	1202	2244
103811	123161	103433	122655	378	506
18021	46441	17972	46385	49	56
10230	16096	10207	16096	23	0
86153	181873	84720	178160	1433	3713
5395	5549	5086	5526	309	23
24697	32187	24587	32187	110	0
114859	132732	111821	128924	3038	3808
95785	89776	94735	87070	1050	2706
102699	114142	101799	113279	900	863
15278	19179	14899	18705	379	474
4724	12502	4576	12039	148	463
109416	117864	108803	117024	613	840
6812	6286	6481	6286	331	0
45153	105316	43671	103246	1482	2070
172874	227009	171952	226796	922	213
21227	31869	20222	31529	1005	340
22948	46448	21786	41481	1162	4967
38023	36022	37707	35401	316	621
118729	146349	116893	143492	1836	2857
9783	15795	9367	14346	416	1449
19387	42431	19101	41233	286	1198
316	2499	316	2499	0	0
85281	80518	85188	80418	93	100
186253	278262	182589	274220	3664	4042
1848	2969	1686	2469	162	500
29887	73249	29296	72188	591	1061
136818	139062	135012	137440	1806	1622
796	1544	698	1354	98	190
99298	98563	97597	97607	1701	956
3494	7757	3109	6579	385	1178
48188	121053	47398	121053	790	0
27011	35436	25913	34801	1098	635
720	6094	671	6094	49	0
12642	22625	12419	22230	223	395
6794	18968	6710	18698	84	270
15588	32890	15565	32367	23	523
129414	122870	127413	121220	2001	1650
3379	1405	3172	1087	207	318
16819	51763	16442	49946	377	1817
1249	590	1249	590	0	0
1946	5361	1671	5361	275	0
28427	43072	27641	41471	786	1601
13409	24269	13111	23488	298	781
445	2189	445	2189	0	0
2470	6924	2411	6542	59	382
1964	0	1964	0	0	0
4373	4344	4051	4344	322	0
340	386	340	386	0	0
2025	10062	2025	10062	0	0
7803	5491	7030	5491	773	0
104939	115432	100542	111666	4397	3766
225	2902	225	2902	0	0
2314	13517	1991	11514	323	2003
3259	4476	3259	4476	0	0
8039	19729	7506	19254	533	475
6165	14679	5899	14265	266	414
139306	141159	136918	138518	2388	2641
6972	14449	6635	14389	337	60
2084	378	2084	378	0	0
2856	5705	2779	5048	77	657
80519	91962	79658	91684	861	278
730	2769	730	2769	0	0
149136	172065	146477	169694	2659	2371
504	4792	442	4792	62	0
24031	61543	23323	59002	708	2541
25052	39028	24721	39028	331	0
25474	34337	25346	34257	128	80
88630	83178	87549	82911	1081	267
96940	106298	94810	101322	2130	4976
30816	32804	29999	31021	817	1783
11597	11810	11141	11810	456	0
4192	5173	4110	5173	82	0
16811	35271	16788	35271	23	0
7008	21786	7008	21786	0	0
88423	97891	85942	93890	2481	4001
7529	7406	7529	7406	0	0
31617	36869	30991	33767	626	3102
77188	85158	74835	84189	2353	969
131282	144803	129690	141768	1592	3035
10737	16621	10275	12740	462	3881
1827	1914	1827	1914	0	0
15592	34323	14994	33918	598	405
325	1121	325	1121	0	0
31122	78855	29886	76383	1236	2472
10204	25585	9655	25585	549	0
156595	222153	154244	219222	2351	2931
153782	212043	149919	209215	3863	2828
114685	125083	111614	121215	3071	3868
662	4187	662	4187	0	0
3155	9526	2857	7474	298	2052
3661	3597	3114	3129	547	468
101753	102610	100881	102448	872	162
738	3206	738	3134	0	72
1703	895	1703	895	0	0
25542	34003	25315	33493	227	510
514	2376	514	2376	0	0
11238	23822	11215	23822	23	0
22158	47825	21491	47225	667	600
20591	66064	19948	64909	643	1155
8109	12413	8082	12413	27	0
623	3726	623	3653	0	73
7246	15936	7104	15474	142	462
16	685	16	685	0	0
19573	31812	19573	31812	0	0
136279	198017	133712	195857	2567	2160
7592	20748	7370	20440	222	308
6698	5660	6698	5660	0	0
763	741	763	741	0	0
10608	20863	10596	20775	12	88
24146	32757	24122	32757	24	0
1078	3946	553	3946	525	0
387	2221	254	1639	133	582
4468	7703	3844	7314	624	389
145	2437	145	2437	0	0
161547	222473	157411	218301	4136	4172
3689	9077	3667	8930	22	147
304	883	304	883	0	0
93995	109007	93304	107517	691	1490
28208	77232	27543	74301	665	2931
6162	4119	5299	4119	863	0
8845	12889	8633	12184	212	705
82290	112026	80384	109115	1906	2911
122139	112553	120344	112030	1795	523
145	285	145	285	0	0
2824	8712	2824	8712	0	0
156	155	156	155	0	0
18459	18338	18178	18022	281	316
1001	166	1001	166	0	0
96846	92647	95575	91168	1271	1479
88985	72208	86608	67420	2377	4788
41991	119573	41819	117963	172	1610
886	7385	810	6426	76	959
78763	68510	74626	65448	4137	3062
2144	8551	1845	8236	299	315
10425	22925	9900	20640	525	2285
5479	5910	5479	5910	0	0
14545	47300	14031	46251	514	1049
4721	4351	4721	4351	0	0
93	27	93	27	0	0
91712	91283	88247	91001	3465	282
127157	146226	125363	143789	1794	2437
39282	105882	38469	105835	813	47
110513	113130	109250	112279	1263	851
1780	6803	1508	5610	272	1193
201	463	91	463	110	0
6172	14437	6025	12733	147	1704
95848	112501	95297	111213	551	1288
60947	45961	60299	45961	648	0
1004	4380	774	3537	230	843
23994	26164	23820	26128	174	36
1728	5873	1728	5873	0	0
374	1698	374	1698	0	0
3250	12546	3250	12546	0	0
108593	123730	105316	121013	3277	2717
128612	197364	127363	193512	1249	3852
112433	110419	111370	110203	1063	216
26703	34428	25573	33296	1130	1132
21825	26477	21740	26358	85	119
158	1559	158	1559	0	0
96655	94315	94549	93740	2106	575
29976	61286	28840	60626	1136	660
30207	33974	29823	33776	384	198
86240	99297	84661	96827	1579	2470
3932	5180	3932	5180	0	0
2517	1735	2509	1735	8	0
70	1843	70	1843	0	0
4147	15447	3965	15166	182	281
200	284	200	284	0	0
101684	98143	98766	95391	2918	2752
13745	26480	13627	26172	118	308
1490	475	1360	475	130	0
48625	125289	47192	121599	1433	3690
10576	17401	10576	17401	0	0
387	3790	387	3790	0	0
63066	49566	61455	48755	1611	811
992	8591	992	8591	0	0
79050	69271	77372	67772	1678	1499
1833	5045	1833	5045	0	0
23564	22081	21511	22081	2053	0
12971	26035	12900	26035	71	0
1079	6722	978	6472	101	250
915	6723	915	6723	0	0
13183	28979	13108	28615	75	364
92229	92668	89248	89883	2981	2785
12277	24075	12277	24075	0	0
1672	2453	1672	2453	0	0
96823	93755	92091	87264	4732	6491
105181	107260	104838	106488	343	772
270	1888	270	1888	0	0
50523	49761	49279	49241	1244	520
749	4330	747	4330	2	0
14214	29388	13613	26989	601	2399
16812	39374	15339	32923	1473	6451
69730	69464	68980	67360	750	2104
13239	26893	12908	26893	331	0
1305	262	1305	262	0	0
4856	9202	3970	6759	886	2443
145451	195253	141589	193796	3862	1457
285	404	285	404	0	0
93569	113837	91755	111604	1814	2233
6772	16242	6404	14885	368	1357
453	2577	453	2577	0	0
88841	83353	88018	82745	823	608
27488	32376	26658	30187	830	2189
4219	5031	4219	5031	0	0
1387	2869	1387	2869	0	0
148426	203341	146142	197859	2284	5482
88837	81141	87845	80068	992	1073
17206	18985	16983	18793	223	192
2553	7487	2221	7025	332	462
1163	5435	1163	5435	0	0
2607	7070	2230	6164	377	906
36355	93433	33993	93343	2362	90
52428	46628	51201	44452	1227	2176
94345	99945	92023	98646	2322	1299
1980	4205	1739	3815	241	390
44592	102863	43034	99648	1558	3215
7391	13348	6350	12866	1041	482
38887	89798	38322	86698	565	3100
31096	40543	30711	39478	385	1065
1299	8433	747	6718	552	1715
2993	3396	2917	3396	76	0
1252	1047	1252	1047	0	0
3505	5810	3393	4544	112	1266
94207	86419	89025	82417	5182	4002
153415	171765	150852	168801	2563	2964
19825	48599	19655	48202	170	397
126726	120548	123931	119790	2795	758
7619	15175	7111	14739	508	436
25978	44619	25104	42187	874	2432
469	2023	366	1534	103	489
23845	35420	23784	35173	61	247
115273	112726	111928	111130	3345	1596
109174	183673	104972	179880	4202	3793
7295	16335	7295	16335	0	0
8534	20327	6915	20108	1619	219
3045	2228	3001	2226	44	2
1926	726	1926	726	0	0
295	1625	295	1625	0	0
96139	100145	95923	99256	216	889
39837	34932	39434	34932	403	0
126187	153504	123043	151087	3144	2417
43979	53181	43815	52463	164	718
100641	90403	96730	89584	3911	819
1150	224	1150	224	0	0
104286	117138	102414	114095	1872	3043
144782	168965	141369	164631	3413	4334
123	454	123	454	0	0
97697	97878	95519	97113	2178	765
108097	127212	107284	125141	813	2071
10708	28384	10681	27671	27	713
4727	7246	4467	6336	260	910
1330	424	1208	424	122	0
5519	10783	4763	8345	756	2438
90547	87962	88893	87113	1654	849
3419	10747	3277	9035	142	1712
5099	21647	4958	21110	141	537
8428	8658	8287	7451	141	1207
1736	2924	1649	2784	87	140
178	4874	178	4874	0	0
1259	784	940	784	319	0
52298	120183	51245	117553	1053	2630
660	300	385	175	275	125
16	1238	16	1238	0	0
21577	71931	19742	69980	1835	1951
