3772	0	0	0	0	12	2100	12	6	6
3773	0	0	0	0	11	2105	11	10	1
3778	0	0	0	0	6	2089	6	6	0
3777	0	0	0	0	7	2089	7	7	0
3778	0	0	0	0	6	2087	6	6	0
3777	0	0	0	0	7	2085	7	5	2
3750	0	0	0	0	34	2150	34	21	13
3775	0	0	0	0	9	2097	9	6	3
3772	0	0	0	0	12	2106	12	9	3
3772	0	0	0	0	12	2095	12	9	3
3774	0	0	0	0	10	2096	10	7	3
3772	0	0	0	0	12	2099	12	9	3
3778	0	0	0	0	6	2089	6	6	0
3779	0	0	0	0	5	2080	5	5	0
3779	0	0	0	0	5	2082	5	5	0
3770	0	0	0	0	14	2094	14	12	2
3779	0	0	0	0	5	2081	5	5	0
3768	0	0	0	0	16	2109	16	12	4
3779	0	0	0	0	5	2081	5	5	0
3778	0	0	0	0	6	2085	6	5	1
3778	0	0	0	0	6	2083	6	5	1
3767	0	0	0	0	17	2105	17	9	8
3779	0	0	0	0	5	2087	5	5	0
3775	0	0	0	0	9	2093	9	8	1
3778	0	0	0	0	6	2089	6	6	0
3775	0	0	0	0	9	2105	9	6	3
3776	0	0	0	0	8	2103	8	6	2
3770	0	0	0	0	14	2096	14	11	3
3768	0	0	0	0	16	2118	16	8	8
3778	0	0	0	0	6	2094	6	6	0
3778	0	0	0	0	6	2088	6	5	1
3772	0	0	0	0	12	2097	12	9	3
3779	0	0	0	0	5	2082	5	5	0
3777	0	0	0	0	7	2093	7	6	1
3768	0	0	0	0	16	2103	16	11	5
3778	0	0	0	0	6	2081	6	6	0
3779	0	0	0	0	5	2083	5	5	0
3776	0	0	0	0	8	2087	8	8	0
3779	0	0	0	0	5	2077	5	5	0
3778	0	0	0	0	6	2084	6	6	0
3770	0	0	0	0	14	2093	14	11	3
3779	0	0	0	0	5	2079	5	5	0
3762	0	0	0	0	22	2110	22	15	7
3775	0	0	0	0	9	2090	9	9	0
3776	0	0	0	0	8	2095	8	5	3
3779	0	0	0	0	5	2084	5	5	0
3774	0	0	0	0	10	2097	10	7	3
3770	0	0	0	0	14	2104	14	8	6
3774	0	0	0	0	10	2102	10	8	2
3779	0	0	0	0	5	2085	5	5	0
3769	0	0	0	0	15	2115	15	9	6
3774	0	0	0	0	10	2087	10	6	4
3778	0	0	0	0	6	2086	6	6	0
3778	0	0	0	0	6	2085	6	6	0
3774	0	0	0	0	10	2091	10	7	3
3779	0	0	0	0	5	2080	5	5	0
3772	0	0	0	0	12	2105	12	7	5
3775	0	0	0	0	9	2089	9	7	2
3764	0	0	0	0	20	2121	20	15	5
3774	0	0	0	0	10	2098	10	10	0
3774	0	0	0	0	10	2096	10	6	4
3775	0	0	0	0	9	2091	9	5	4
3775	0	0	0	0	9	2089	9	6	3
3779	0	0	0	0	5	2086	5	5	0
3774	0	0	0	0	10	2103	10	9	1
3779	0	0	0	0	5	2080	5	5	0
3776	0	0	0	0	8	2084	8	6	2
3775	0	0	0	0	9	2098	9	7	2
3777	0	0	0	0	7	2083	7	6	1
3773	0	0	0	0	11	2098	11	8	3
3777	0	0	0	0	7	2084	7	5	2
3768	0	0	0	0	16	2112	16	7	9
3772	0	0	0	0	12	2096	12	9	3
3769	0	0	0	0	15	2108	15	12	3
3753	0	0	0	0	31	2126	31	21	10
3775	0	0	0	0	9	2097	9	7	2
3772	0	0	0	0	12	2092	12	11	1
3778	0	0	0	0	6	2082	6	5	1
3776	0	0	0	0	8	2087	8	7	1
3769	0	0	0	0	15	2122	15	10	5
3779	0	0	0	0	5	2081	5	5	0
3766	0	0	0	0	18	2096	18	14	4
3776	0	0	0	0	8	2091	8	6	2
3774	0	0	0	0	10	2090	10	8	2
3769	0	0	0	0	15	2103	15	8	7
3770	0	0	0	0	14	2109	14	9	5
3778	0	0	0	0	6	2082	6	6	0
3775	0	0	0	0	9	2090	9	6	3
3779	0	0	0	0	5	2091	5	5	0
3774	0	0	0	0	10	2102	10	6	4
3776	0	0	0	0	8	2096	8	6	2
3762	0	0	0	0	22	2132	22	15	7
3779	0	0	0	0	5	2085	5	5	0
3777	0	0	0	0	7	2089	7	6	1
3765	0	0	0	0	19	2122	19	10	9
3778	0	0	0	0	6	2087	6	5	1
3776	0	0	0	0	8	2087	8	8	0
3771	0	0	0	0	13	2126	13	9	4
3775	0	0	0	0	9	2092	9	6	3
3777	0	0	0	0	7	2090	7	5	2
3774	0	0	0	0	10	2089	10	8	2
3770	0	0	0	0	14	2106	14	10	4
3771	0	0	0	0	13	2101	13	7	6
3771	0	0	0	0	13	2106	13	9	4
3779	0	0	0	0	5	2082	5	5	0
3778	0	0	0	0	6	2084	6	6	0
3779	0	0	0	0	5	2080	5	5	0
3768	0	0	0	0	16	2101	16	11	5
3772	0	0	0	0	12	2111	12	7	5
3761	0	0	0	0	23	2112	23	9	14
3778	0	0	0	0	6	2085	6	6	0
3775	0	0	0	0	9	2089	9	7	2
3771	0	0	0	0	13	2108	13	11	2
3775	0	0	0	0	9	2110	9	7	2
3775	0	0	0	0	9	2086	9	7	2
3779	0	0	0	0	5	2083	5	5	0
3777	0	0	0	0	7	2090	7	5	2
3776	0	0	0	0	8	2094	8	5	3
3772	0	0	0	0	12	2096	12	8	4
3773	0	0	0	0	11	2098	11	6	5
3777	0	0	0	0	7	2088	7	5	2
3776	0	0	0	0	8	2088	8	6	2
3765	0	0	0	0	19	2115	19	15	4
3765	0	0	0	0	19	2121	19	13	6
3774	0	0	0	0	10	2098	10	6	4
3777	0	0	0	0	7	2087	7	5	2
3769	0	0	0	0	15	2102	15	12	3
3778	0	0	0	0	6	2084	6	5	1
3779	0	0	0	0	5	2080	5	5	0
3775	0	0	0	0	9	2094	9	8	1
3778	0	0	0	0	6	2084	6	5	1
3779	0	0	0	0	5	2083	5	5	0
3771	0	0	0	0	13	2092	13	7	6
3778	0	0	0	0	6	2092	6	5	1
3779	0	0	0	0	5	2089	5	5	0
3778	0	0	0	0	6	2088	6	6	0
3779	0	0	0	0	5	2084	5	5	0
3769	0	0	0	0	15	2106	15	11	4
3777	0	0	0	0	7	2088	7	6	1
3778	0	0	0	0	6	2096	6	6	0
3778	0	0	0	0	6	2087	6	5	1
3774	0	0	0	0	10	2092	10	9	1
3776	0	0	0	0	8	2090	8	8	0
3778	0	0	0	0	6	2083	6	5	1
3774	0	0	0	0	10	2108	10	8	2
3770	0	0	0	0	14	2097	14	12	2
3775	0	0	0	0	9	2101	9	7	2
3766	0	0	0	0	18	2108	18	12	6
3779	0	0	0	0	5	2078	5	5	0
3778	0	0	0	0	6	2083	6	6	0
3754	0	0	0	0	30	2139	30	22	8
3777	0	0	0	0	7	2097	7	7	0
3776	0	0	0	0	8	2087	8	7	1
3777	0	0	0	0	7	2088	7	6	1
3779	0	0	0	0	5	2088	5	5	0
3775	0	0	0	0	9	2091	9	7	2
3779	0	0	0	0	5	2082	5	5	0
3755	0	0	0	0	29	2145	29	15	14
3779	0	0	0	0	5	2086	5	5	0
3774	0	0	0	0	10	2094	10	9	1
3779	0	0	0	0	5	2096	5	5	0
3774	0	0	0	0	10	2095	10	7	3
3773	0	0	0	0	11	2101	11	6	5
3771	0	0	0	0	13	2109	13	8	5
3761	0	0	0	0	23	2120	23	14	9
3777	0	0	0	0	7	2086	7	7	0
3779	0	0	0	0	5	2083	5	5	0
3774	0	0	0	0	10	2085	10	7	3
3778	0	0	0	0	6	2088	6	6	0
3779	0	0	0	0	5	2084	5	5	0
3779	0	0	0	0	5	2083	5	5	0
3773	0	0	0	0	11	2090	11	8	3
3779	0	0	0	0	5	2082	5	5	0
3779	0	0	0	0	5	2083	5	5	0
3771	0	0	0	0	13	2104	13	11	2
3771	0	0	0	0	13	2107	13	8	5
3774	0	0	0	0	10	2105	10	6	4
3774	0	0	0	0	10	2103	10	8	2
3779	0	0	0	0	5	2084	5	5	0
3777	0	0	0	0	7	2088	7	6	1
3779	0	0	0	0	5	2085	5	5	0
3776	0	0	0	0	8	2091	8	7	1
3754	0	0	0	0	30	2134	30	18	12
3771	0	0	0	0	13	2109	13	9	4
3767	0	0	0	0	17	2114	17	12	5
3771	0	0	0	0	13	2108	13	7	6
3779	0	0	0	0	5	2090	5	5	0
3760	0	0	0	0	24	2140	24	14	10
3767	0	0	0	0	17	2107	17	15	2
3776	0	0	0	0	8	2086	8	6	2
3779	0	0	0	0	5	2086	5	5	0
3779	0	0	0	0	5	2081	5	5	0
3767	0	0	0	0	17	2102	17	9	8
3777	0	0	0	0	7	2095	7	7	0
3777	0	0	0	0	7	2090	7	7	0
3768	0	0	0	0	16	2110	16	11	5
3765	0	0	0	0	19	2129	19	13	6
3779	0	0	0	0	5	2081	5	5	0
3736	0	0	0	0	48	2180	48	29	19
3773	0	0	0	0	11	2107	11	7	4
3767	0	0	0	0	17	2109	17	13	4
3779	0	0	0	0	5	2080	5	5	0
3770	0	0	0	0	14	2104	14	12	2
3771	0	0	0	0	13	2104	13	10	3
3777	0	0	0	0	7	2085	7	7	0
3769	0	0	0	0	15	2104	15	11	4
3774	0	0	0	0	10	2104	10	6	4
3778	0	0	0	0	6	2087	6	5	1
3776	0	0	0	0	8	2096	8	6	2
3778	0	0	0	0	6	2090	6	5	1
3779	0	0	0	0	5	2089	5	5	0
3764	0	0	0	0	20	2108	20	13	7
3777	0	0	0	0	7	2084	7	6	1
3779	0	0	0	0	5	2086	5	5	0
3779	0	0	0	0	5	2083	5	5	0
3778	0	0	0	0	6	2084	6	6	0
3774	0	0	0	0	10	2089	10	7	3
3777	0	0	0	0	7	2085	7	6	1
3752	0	0	0	0	32	2121	32	25	7
3775	0	0	0	0	9	2093	9	7	2
3777	0	0	0	0	7	2082	7	5	2
3773	0	0	0	0	11	2094	11	7	4
3776	0	0	0	0	8	2097	8	7	1
3771	0	0	0	0	13	2117	13	11	2
3775	0	0	0	0	9	2094	9	6	3
3778	0	0	0	0	6	2085	6	5	1
3769	0	0	0	0	15	2098	15	10	5
3777	0	0	0	0	7	2087	7	6	1
3772	0	0	0	0	12	2105	12	9	3
3766	0	0	0	0	18	2122	18	11	7
3777	0	0	0	0	7	2097	7	6	1
3773	0	0	0	0	11	2095	11	9	2
3779	0	0	0	0	5	2085	5	5	0
3774	0	0	0	0	10	2096	10	8	2
3769	0	0	0	0	15	2121	15	10	5
3776	0	0	0	0	8	2088	8	8	0
3776	0	0	0	0	8	2088	8	6	2
3775	0	0	0	0	9	2103	9	8	1
3779	0	0	0	0	5	2083	5	5	0
3775	0	0	0	0	9	2090	9	8	1
3774	0	0	0	0	10	2095	10	7	3
3776	0	0	0	0	8	2099	8	7	1
3767	0	0	0	0	17	2107	17	11	6
3749	0	0	0	0	35	2156	35	24	11
3772	0	0	0	0	12	2104	12	10	2
3773	0	0	0	0	11	2089	11	9	2
3775	0	0	0	0	9	2108	9	7	2
3775	0	0	0	0	9	2103	9	7	2
3776	0	0	0	0	8	2086	8	6	2
3778	0	0	0	0	6	2086	6	5	1
3778	0	0	0	0	6	2090	6	5	1
3768	0	0	0	0	16	2110	16	10	6
3765	0	0	0	0	19	2103	19	12	7
3757	0	0	0	0	27	2135	27	16	11
3770	0	0	0	0	14	2112	14	13	1
3777	0	0	0	0	7	2093	7	6	1
3779	0	0	0	0	5	2083	5	5	0
3776	0	0	0	0	8	2092	8	6	2
3742	0	0	0	0	42	2159	42	27	15
3774	0	0	0	0	10	2100	10	7	3
3775	0	0	0	0	9	2089	9	7	2
3771	0	0	0	0	13	2108	13	8	5
3778	0	0	0	0	6	2089	6	5	1
3760	0	0	0	0	24	2134	24	19	5
3774	0	0	0	0	10	2091	10	9	1
3771	0	0	0	0	13	2098	13	12	1
3768	0	0	0	0	16	2094	16	14	2
3774	0	0	0	0	10	2088	10	8	2
3769	0	0	0	0	15	2119	15	9	6
3775	0	0	0	0	9	2087	9	7	2
3774	0	0	0	0	10	2096	10	8	2
3757	0	0	0	0	27	2144	27	15	12
3773	0	0	0	0	11	2094	11	8	3
3778	0	0	0	0	6	2084	6	6	0
3778	0	0	0	0	6	2089	6	6	0
3773	0	0	0	0	11	2092	11	7	4
3767	0	0	0	0	17	2105	17	8	9
3776	0	0	0	0	8	2091	8	6	2
3778	0	0	0	0	6	2087	6	6	0
3774	0	0	0	0	10	2091	10	8	2
3779	0	0	0	0	5	2081	5	5	0
3771	0	0	0	0	13	2095	13	8	5
3779	0	0	0	0	5	2086	5	5	0
3776	0	0	0	0	8	2088	8	7	1
3771	0	0	0	0	13	2105	13	8	5
3769	0	0	0	0	15	2106	15	11	4
3779	0	0	0	0	5	2080	5	5	0
3772	0	0	0	0	12	2099	12	5	7
3774	0	0	0	0	10	2088	10	8	2
3774	0	0	0	0	10	2090	10	7	3
3779	0	0	0	0	5	2081	5	5	0
3779	0	0	0	0	5	2078	5	5	0
3779	0	0	0	0	5	2083	5	5	0
3779	0	0	0	0	5	2083	5	5	0
3776	0	0	0	0	8	2090	8	6	2
3774	0	0	0	0	10	2097	10	7	3
3773	0	0	0	0	11	2086	11	9	2
3771	0	0	0	0	13	2107	13	8	5
3778	0	0	0	0	6	2084	6	5	1
3775	0	0	0	0	9	2096	9	7	2
3772	0	0	0	0	12	2111	12	9	3
3778	0	0	0	0	6	2093	6	5	1
3774	0	0	0	0	10	2092	10	9	1
3779	0	0	0	0	5	2090	5	5	0
3767	0	0	0	0	17	2106	17	12	5
3773	0	0	0	0	11	2102	11	8	3
3769	0	0	0	0	15	2124	15	9	6
3774	0	0	0	0	10	2088	10	6	4
3772	0	0	0	0	12	2092	12	9	3
3772	0	0	0	0	12	2110	12	10	2
3775	0	0	0	0	9	2099	9	6	3
3770	0	0	0	0	14	2108	14	11	3
3778	0	0	0	0	6	2090	6	6	0
3772	0	0	0	0	12	2110	12	10	2
3776	0	0	0	0	8	2090	8	6	2
3776	0	0	0	0	8	2090	8	7	1
3773	0	0	0	0	11	2092	11	7	4
3779	0	0	0	0	5	2081	5	5	0
3777	0	0	0	0	7	2091	7	5	2
3779	0	0	0	0	5	2084	5	5	0
3765	0	0	0	0	19	2131	19	13	6
3773	0	0	0	0	11	2095	11	9	2
3751	0	0	0	0	33	2136	33	19	14
3778	0	0	0	0	6	2085	6	5	1
3775	0	0	0	0	9	2092	9	6	3
3774	0	0	0	0	10	2092	10	7	3
3761	0	0	0	0	23	2124	23	13	10
3776	0	0	0	0	8	2086	8	5	3
3779	0	0	0	0	5	2085	5	5	0
3771	0	0	0	0	13	2089	13	11	2
3778	0	0	0	0	6	2083	6	5	1
3778	0	0	0	0	6	2090	6	6	0
3770	0	0	0	0	14	2099	14	11	3
3777	0	0	0	0	7	2085	7	5	2
3775	0	0	0	0	9	2093	9	8	1
3778	0	0	0	0	6	2087	6	5	1
3777	0	0	0	0	7	2097	7	5	2
3779	0	0	0	0	5	2080	5	5	0
3776	0	0	0	0	8	2099	8	7	1
3759	0	0	0	0	25	2137	25	16	9
3769	0	0	0	0	15	2117	15	8	7
3776	0	0	0	0	8	2096	8	6	2
3779	0	0	0	0	5	2082	5	5	0
3778	0	0	0	0	6	2083	6	6	0
3776	0	0	0	0	8	2093	8	6	2
3772	0	0	0	0	12	2092	12	8	4
3777	0	0	0	0	7	2085	7	5	2
3775	0	0	0	0	9	2089	9	6	3
3779	0	0	0	0	5	2081	5	5	0
3769	0	0	0	0	15	2103	15	10	5
3778	0	0	0	0	6	2086	6	6	0
3777	0	0	0	0	7	2088	7	7	0
3775	0	0	0	0	9	2088	9	6	3
3778	0	0	0	0	6	2092	6	6	0
3774	0	0	0	0	10	2095	10	7	3
3773	0	0	0	0	11	2103	11	9	2
3761	0	0	0	0	23	2122	23	13	10
3772	0	0	0	0	12	2105	12	11	1
3779	0	0	0	0	5	2084	5	5	0
3776	0	0	0	0	8	2082	8	7	1
3779	0	0	0	0	5	2081	5	5	0
3777	0	0	0	0	7	2089	7	7	0
3779	0	0	0	0	5	2086	5	5	0
3775	0	0	0	0	9	2093	9	8	1
3751	0	0	0	0	33	2154	33	22	11
3774	0	0	0	0	10	2093	10	7	3
3777	0	0	0	0	7	2084	7	6	1
3739	0	0	0	0	45	2164	45	27	18
3778	0	0	0	0	6	2092	6	5	1
3775	0	0	0	0	9	2096	9	7	2
3771	0	0	0	0	13	2096	13	12	1
3757	0	0	0	0	27	2129	27	18	9
