91	0	91	0	0	0
1282	582	1282	582	0	0
272	282	272	282	0	0
2428	1148	2306	950	122	198
430	342	430	342	0	0
904	2025	737	1610	167	415
1485	481	1485	481	0	0
12167	6212	8981	4522	3186	1690
590	765	590	765	0	0
686	2007	686	2007	0	0
429	187	429	187	0	0
2205	3327	1342	2515	863	812
725	228	675	228	50	0
5432	4081	4280	3005	1152	1076
1030	2892	122	784	908	2108
2597	2751	2442	2050	155	701
1737	2335	1278	2335	459	0
1149	595	814	547	335	48
534	174	534	174	0	0
5407	7914	4954	7769	453	145
1265	55	1265	55	0	0
6513	5750	5624	3281	889	2469
2221	1637	1914	1319	307	318
3145	596	1788	326	1357	270
826	342	811	318	15	24
413	264	411	264	2	0
988	2719	988	2719	0	0
6838	2187	4939	1836	1899	351
1050	209	1050	209	0	0
226	1132	226	1132	0	0
1951	1228	1831	963	120	265
14452	8137	12482	8053	1970	84
426	616	415	616	11	0
260	708	260	708	0	0
1652	4278	1460	4153	192	125
1846	2149	1667	1786	179	363
283	351	283	351	0	0
92	206	92	206	0	0
4904	382	4241	148	663	234
2506	843	2208	832	298	11
131	232	131	232	0	0
517	0	517	0	0	0
3086	1085	2497	1085	589	0
1989	2499	1983	2444	6	55
1136	2475	1005	2475	131	0
2170	190	2170	190	0	0
908	1028	908	1028	0	0
1605	531	1061	531	544	0
6419	2955	4406	2795	2013	160
3456	3866	2830	3348	626	518
1690	1351	1662	1351	28	0
6374	8245	6071	6547	303	1698
3774	9891	2503	4117	1271	5774
336	77	336	77	0	0
4375	1438	3982	1438	393	0
11508	8581	9095	8134	2413	447
2665	350	1539	259	1126	91
8001	8538	7287	7297	714	1241
1825	1184	1406	1179	419	5
3300	2542	2745	2283	555	259
6775	6805	5943	5341	832	1464
1815	1739	1027	922	788	817
1951	1911	1437	1542	514	369
5913	1179	4905	943	1008	236
1526	2131	1384	1617	142	514
495	882	357	882	138	0
1169	604	1169	604	0	0
2112	2227	1193	1922	919	305
3923	5793	2785	4284	1138	1509
1075	1517	727	667	348	850
2967	1382	2967	1382	0	0
109	470	21	83	88	387
1088	1117	435	1117	653	0
517	108	517	108	0	0
1275	11	1275	11	0	0
2963	5936	2261	4973	702	963
1720	2956	1136	2421	584	535
1274	25	1026	25	248	0
4563	10949	3768	7123	795	3826
2305	3957	2114	3690	191	267
2911	2493	2553	2227	358	266
2552	1178	2415	1016	137	162
6458	5939	3650	5490	2808	449
968	1324	968	1324	0	0
1778	1058	1301	1058	477	0
2455	605	2056	426	399	179
1325	2687	1325	2687	0	0
3	37	3	37	0	0
911	180	659	70	252	110
884	1023	717	1023	167	0
2713	2367	1831	2218	882	149
381	555	381	555	0	0
4643	219	4231	219	412	0
499	230	499	230	0	0
770	376	770	376	0	0
6	62	6	62	0	0
1590	1223	1590	1223	0	0
591	1126	499	1126	92	0
279	170	244	170	35	0
3011	477	1284	477	1727	0
1760	3260	1465	2762	295	498
3706	3228	3706	3228	0	0
4381	1699	3508	1580	873	119
329	92	329	92	0	0
1774	931	1199	493	575	438
4590	1150	3887	1150	703	0
5050	2430	3848	1901	1202	529
1008	720	672	98	336	622
566	2500	417	2500	149	0
3693	2717	2802	2717	891	0
489	1681	489	1681	0	0
2133	1538	1827	771	306	767
2570	957	2052	957	518	0
6768	4703	5887	4703	881	0
2480	3190	2268	2143	212	1047
3814	3209	2963	2905	851	304
477	16	409	16	68	0
3684	2396	2869	1859	815	537
17711	6658	15069	6071	2642	587
10190	12137	8230	10967	1960	1170
677	140	677	140	0	0
4295	2735	4295	2735	0	0
4962	3763	4102	2444	860	1319
3699	2064	1558	2064	2141	0
2916	3095	2347	3095	569	0
997	0	612	0	385	0
2086	3059	1900	2823	186	236
258	309	258	309	0	0
2319	423	1567	13	752	410
382	378	382	378	0	0
11122	5468	9295	5124	1827	344
2159	4810	1781	4571	378	239
7400	7289	6851	5025	549	2264
400	39	400	39	0	0
4811	4266	4063	3763	748	503
1580	2703	1345	1109	235	1594
4046	6857	3220	6457	826	400
1236	1539	673	1514	563	25
547	116	547	116	0	0
6668	2856	6060	2756	608	100
11864	6605	10360	5695	1504	910
4507	5040	3853	4619	654	421
640	21	640	21	0	0
894	1125	893	1125	1	0
6018	14995	4863	14205	1155	790
12815	11396	10222	9775	2593	1621
1079	309	702	309	377	0
3420	10851	2985	4351	435	6500
1246	761	921	756	325	5
1187	1560	1164	1275	23	285
1945	19	1037	19	908	0
3075	3745	2540	2790	535	955
2171	2984	1409	2852	762	132
625	275	378	4	247	271
367	735	367	735	0	0
2483	1784	2019	1779	464	5
2663	2627	2480	1726	183	901
15110	6647	11511	6324	3599	323
4886	2382	4470	1670	416	712
1102	2325	1008	2315	94	10
1061	251	788	251	273	0
8604	3877	6438	2016	2166	1861
10295	2332	8825	1473	1470	859
8952	8140	6709	7713	2243	427
3169	4	2763	4	406	0
2980	2761	1545	2761	1435	0
5743	4727	3533	2797	2210	1930
372	3281	372	3281	0	0
2283	465	2259	465	24	0
1516	904	1403	721	113	183
1142	598	1142	598	0	0
6090	2698	5366	2610	724	88
2945	1890	1851	652	1094	1238
4659	1335	3788	1293	871	42
4224	179	1967	179	2257	0
1955	2886	1599	2886	356	0
2460	1321	2308	1321	152	0
255	22	255	22	0	0
576	2303	525	2303	51	0
1590	1619	1590	1619	0	0
1448	308	1169	96	279	212
10016	2646	8854	2209	1162	437
13075	20675	11868	16938	1207	3737
16693	15470	11492	10719	5201	4751
2002	3065	1950	1960	52	1105
599	634	597	523	2	111
874	595	874	595	0	0
420	3249	420	3249	0	0
1367	1608	1287	1092	80	516
7591	6502	6152	6494	1439	8
5251	2231	3715	1491	1536	740
1312	1741	1082	759	230	982
2384	444	1968	431	416	13
2620	4413	2595	3475	25	938
1930	166	1930	166	0	0
9238	2720	7315	1781	1923	939
148	25	148	25	0	0
2407	1493	1567	945	840	548
783	2467	620	1157	163	1310
1187	2263	1187	2263	0	0
470	12	470	12	0	0
673	2055	673	2055	0	0
2100	1736	2075	1628	25	108
4841	4446	4429	4446	412	0
1215	91	307	91	908	0
6163	541	5480	541	683	0
4250	3152	1643	2457	2607	695
5089	910	4071	910	1018	0
3	49	3	49	0	0
1177	765	725	588	452	177
4071	2908	3167	2459	904	449
395	282	395	282	0	0
698	461	698	461	0	0
799	211	644	156	155	55
2640	7	2640	7	0	0
2530	383	1715	72	815	311
683	926	683	926	0	0
2235	1461	2204	1410	31	51
6344	7853	4653	5640	1691	2213
1671	337	1671	337	0	0
1065	2449	948	2449	117	0
7354	6838	6309	6836	1045	2
184	307	184	307	0	0
294	487	294	487	0	0
250	329	250	329	0	0
460	459	460	459	0	0
7060	3475	5046	3117	2014	358
4323	3110	2520	2510	1803	600
3155	559	2626	559	529	0
629	307	629	307	0	0
2408	7221	2187	6602	221	619
4951	3618	4675	3618	276	0
339	11	339	11	0	0
4955	2156	4384	2156	571	0
140	464	140	464	0	0
802	109	510	109	292	0
2198	4029	2056	3676	142	353
2850	1460	1805	1460	1045	0
9944	5582	8911	5249	1033	333
3504	4191	2823	2699	681	1492
134	292	134	292	0	0
5684	3021	3228	3021	2456	0
1303	277	1277	277	26	0
9878	19347	8505	16701	1373	2646
6765	3003	4189	3003	2576	0
1612	969	1612	969	0	0
5134	691	3909	520	1225	171
2963	2082	1651	1973	1312	109
1187	3014	1043	1812	144	1202
428	344	428	344	0	0
6381	2188	4180	1642	2201	546
3171	637	3074	637	97	0
1368	10	1368	10	0	0
3605	7037	2192	6445	1413	592
2156	5	1121	5	1035	0
1237	148	1137	148	100	0
807	0	697	0	110	0
4693	3291	3423	2579	1270	712
83	911	83	911	0	0
14373	3728	11847	2506	2526	1222
1849	303	1721	303	128	0
1539	1082	1519	1082	20	0
1022	259	816	259	206	0
1576	4563	465	1860	1111	2703
1024	28	1024	28	0	0
721	657	721	657	0	0
5473	3393	3404	2726	2069	667
14910	8868	11717	8481	3193	387
272	282	272	282	0	0
2867	313	2867	313	0	0
3003	7732	2772	6274	231	1458
5189	2661	4009	2548	1180	113
2135	945	2135	945	0	0
5919	3511	4510	3389	1409	122
2697	1051	2356	1051	341	0
20	446	20	446	0	0
831	542	605	317	226	225
84	259	84	259	0	0
4742	668	4581	208	161	460
311	287	311	287	0	0
2188	290	1405	290	783	0
2082	117	2082	117	0	0
19435	7723	14894	5597	4541	2126
2714	86	2515	86	199	0
1429	569	1236	569	193	0
14775	9754	9920	8889	4855	865
4668	3238	2971	2775	1697	463
4707	1505	4707	1505	0	0
9554	5025	8762	4900	792	125
6148	5593	4567	4138	1581	1455
2345	481	1695	426	650	55
312	237	312	237	0	0
2188	115	2188	115	0	0
137	134	137	134	0	0
1245	2415	854	1880	391	535
2114	614	1836	239	278	375
5967	5568	4911	4801	1056	767
1421	3398	1056	2543	365	855
1174	1524	971	1524	203	0
1892	614	1646	604	246	10
2580	799	2476	312	104	487
1334	911	1035	911	299	0
5961	4341	5103	3876	858	465
5017	2527	4451	1698	566	829
535	0	535	0	0	0
9586	3439	7775	2095	1811	1344
724	945	638	293	86	652
3725	3005	3725	3005	0	0
2177	839	1716	839	461	0
1784	98	593	98	1191	0
1455	1218	1162	658	293	560
166	4	166	4	0	0
29	161	29	161	0	0
1194	282	1102	282	92	0
37	485	37	485	0	0
496	852	496	852	0	0
399	1024	399	1024	0	0
1180	1460	927	1444	253	16
1535	423	1145	423	390	0
4249	3514	3299	2453	950	1061
1500	4710	1330	3739	170	971
2608	4563	2145	4563	463	0
756	544	601	544	155	0
2454	5027	1768	3643	686	1384
922	2544	919	2544	3	0
1314	1982	713	1874	601	108
1084	2748	1084	2748	0	0
431	265	431	265	0	0
976	688	976	688	0	0
832	1297	813	939	19	358
1132	2029	1037	2029	95	0
1409	3320	1409	3320	0	0
1111	23	1111	23	0	0
1057	830	777	140	280	690
1411	1133	1411	1133	0	0
2720	1915	2720	1915	0	0
639	588	639	588	0	0
57	13	57	13	0	0
1111	376	1029	367	82	9
2109	478	2109	478	0	0
3191	1750	3069	1100	122	650
2388	3383	1311	3383	1077	0
621	357	621	357	0	0
2517	488	2510	488	7	0
267	8	267	8	0	0
347	273	347	273	0	0
1511	1941	1511	1941	0	0
348	822	348	822	0	0
3765	1000	3681	916	84	84
1445	3553	1181	2094	264	1459
2596	2931	2053	994	543	1937
270	838	270	835	0	3
1157	1041	1150	1022	7	19
2380	2145	2371	1629	9	516
5888	4855	4654	3479	1234	1376
11159	3677	8663	2011	2496	1666
754	1519	343	1312	411	207
2035	3269	2031	3269	4	0
2620	189	2287	189	333	0
4139	4214	3656	4003	483	211
5	55	5	55	0	0
3667	154	2403	154	1264	0
5037	10717	3655	8224	1382	2493
644	154	535	9	109	145
2032	4569	1887	4569	145	0
857	155	857	155	0	0
2295	4236	2132	3737	163	499
1504	2144	1478	1948	26	196
2093	270	2053	36	40	234
129	136	129	136	0	0
2094	902	1774	902	320	0
3150	7640	2516	6488	634	1152
4715	975	3081	601	1634	374
1217	786	1217	786	0	0
1526	184	1216	184	310	0
16569	5891	14020	5005	2549	886
2532	4194	2241	3973	291	221
1030	0	1030	0	0	0
507	1565	507	1565	0	0
536	1133	536	1133	0	0
2636	1029	1375	757	1261	272
10598	3506	9218	2897	1380	609
144	398	144	398	0	0
2586	1678	2586	1678	0	0
5279	3158	4319	2625	960	533
6587	20865	6086	18223	501	2642
1638	931	1549	920	89	11
75	11	75	11	0	0
1913	540	1913	540	0	0
456	22	456	22	0	0
2591	2020	2575	1699	16	321
62	16	62	16	0	0
819	1440	458	1303	361	137
880	2179	645	2052	235	127
6788	2306	6788	2306	0	0
832	3	710	3	122	0
16039	9864	11994	8391	4045	1473
3698	2155	1273	1984	2425	171
2009	3756	980	3122	1029	634
5251	10	5181	10	70	0
5504	7345	5130	7252	374	93
21968	12176	19152	9348	2816	2828
80	62	80	62	0	0
309	4691	309	4691	0	0
1845	987	1439	987	406	0
1203	197	1203	197	0	0
2354	4269	2346	3994	8	275
1086	0	1086	0	0	0
439	130	439	130	0	0
752	34	256	34	496	0
4789	3804	4100	1802	689	2002
433	4403	200	2913	233	1490
369	275	369	275	0	0
1523	1333	1298	1333	225	0
1857	1795	881	215	976	1580
