91	0
1207	509
272	282
2124	950
484	426
555	1565
5493	4092
11533	7595
590	765
4810	8601
1021	187
47	207
111	228
5726	3453
568	1442
2653	2017
2684	5011
251	766
534	174
2420	3792
5	55
16230	16902
2151	1671
3048	629
481	279
413	264
2224	6920
1204	632
1078	405
226	1132
2032	952
17300	9897
1674	736
4536	2805
2339	5161
2715	1998
283	351
92	206
6350	1938
3966	1377
53	169
517	0
1667	1085
497	846
1284	2110
5689	3041
929	1028
1467	531
4438	1842
8014	9887
1972	1837
454	1213
2449	5847
336	77
2978	793
6818	3236
2347	274
5633	7433
1182	1184
1763	859
5696	2778
306	922
7613	4826
5551	948
814	1617
226	452
1990	818
1304	2446
7411	8333
1233	1298
3184	1431
21	83
1272	1467
517	108
1761	11
3026	5615
2744	3612
1274	25
4872	6432
3903	4956
865	1868
5964	4993
7625	7771
968	1324
63	287
2418	680
1392	2832
3	37
973	415
1116	1023
2141	525
381	555
363	11
507	230
2279	592
6	62
1596	3433
757	1126
279	170
2058	1010
4048	3251
6042	9270
3093	1070
839	2443
1199	493
3790	4806
4090	420
907	284
469	2527
5174	3289
489	1681
1898	820
900	786
13689	4900
3652	3119
4089	2313
468	16
3493	1844
427	2267
8254	11762
817	712
3415	1749
2991	4446
4177	1222
2663	3106
997	0
3059	3403
528	309
2376	423
382	378
5428	4165
6703	9958
2047	1056
400	39
5112	4074
5858	5594
9057	13023
1210	1514
547	117
2667	2895
8954	3533
24346	11355
640	21
894	1125
6298	17481
1846	5365
13571	3836
3520	13445
751	756
1076	827
1839	19
4105	4369
3672	6762
2413	275
4874	3898
3825	5669
6208	3897
2758	442
2857	1424
1471	3368
895	1243
7992	2727
2213	128
15257	20569
4992	781
4428	3849
3566	1601
343	3207
906	268
2111	1052
938	598
4581	1464
800	152
1263	1011
834	179
944	3202
1813	1723
2539	851
981	2303
3670	936
1805	385
8576	5523
9885	20528
1503	3374
3533	6181
272	523
781	595
3174	7975
529	825
1924	1655
4369	706
1312	1741
2143	431
1049	4053
10104	7097
9973	3149
148	25
1380	636
747	2289
7184	13942
470	12
673	2055
2100	1736
2216	1053
1215	91
6334	621
3358	3676
3862	768
3	49
3227	2915
5144	6794
395	301
698	461
779	185
3613	7
1568	3
3545	2962
1800	1189
2034	1882
1830	562
1065	2449
9847	10126
184	307
294	487
250	329
4150	7573
2266	2051
8593	6566
3349	559
595	140
1964	7423
1606	1479
2792	1196
1376	768
140	464
1306	16
1706	2875
2910	3040
8780	5905
9610	7453
134	292
2653	933
989	385
7847	18804
3687	2045
1954	969
17977	3937
12445	8342
983	2110
499	344
5667	1707
3888	1618
1148	190
12024	24597
9289	6248
1956	148
5469	962
3624	4826
83	911
19264	6619
4060	2185
1815	1082
841	259
502	2102
2221	433
223	36
357	886
3120	1494
423	521
4391	1199
3070	8335
4413	5941
2135	945
5039	2820
417	248
20	446
91	140
84	259
1292	668
420	544
5740	1792
2082	117
20362	8856
3239	86
2446	768
3481	5971
3978	2416
4081	1692
3928	1799
7903	7579
1690	409
303	237
2220	115
137	134
81	17
184	23
6332	7572
2873	9079
1222	1761
2284	590
1603	898
1432	2414
1877	2109
9419	2742
535	0
2479	683
497	102
2776	3005
2262	839
570	98
5631	7239
166	4
768	958
980	244
37	485
496	852
399	1024
796	1425
4284	2143
2715	1889
1206	3785
2129	3523
455	441
2768	6045
1028	2544
931	1899
2549	4628
431	265
1306	688
886	1294
1037	2029
1409	3320
1111	23
1581	140
1411	1133
892	1823
3803	1340
29441	11475
4313	537
845	25
5668	4966
3102	3383
621	357
4626	681
267	8
594	338
1314	1141
246	806
3353	991
1461	4032
3187	3115
279	835
791	714
3494	2177
2455	1291
6617	3402
695	1519
2357	3902
3320	189
3752	3603
5	55
3386	729
9249	14167
1183	9
1287	2520
1402	155
9397	15784
1891	3542
1051	36
343	136
4633	3489
5103	8172
7691	1361
1566	786
1232	184
306	41
1084	1044
1046	11
507	1565
536	1133
6432	3657
13831	5710
895	738
4541	1678
1284	2475
3675	2285
1649	1003
97	11
2572	1106
1925	208
2046	1370
62	16
1532	1440
1168	5348
7319	2756
832	3
3136	3767
3920	803
1839	2116
2332	10
1275	1088
628	0
80	62
309	4691
4405	2116
1156	197
3814	6773
1086	0
439	130
842	181
2275	2428
200	2913
531	301
2357	2263
1175	1653
424	91
734	1833
2278	2338
4404	4601
272	603
966	1365
2040	350
7754	1886
223	247
8804	10606
3803	2151
5628	2483
781	1504
1647	2649
104	39
7427	6828
4791	2578
6	14
2920	2254
1193	1641
4979	4268
657	4092
1278	3
2109	893
550	2102
18019	5462
3211	5471
8346	1487
924	4255
1716	2945
7204	6240
1749	113
4288	8443
2266	3268
1622	895
910	167
2237	18
63	40
1198	2158
1898	404
9248	7169
3209	1422
1052	2404
8081	11719
4147	1137
2317	4840
1336	1031
2636	1818
4805	471
1300	2748
2618	186
2659	4227
3609	8343
2013	1419
910	452
1145	371
1808	100
1997	87
247	159
2229	585
8585	6683
1977	5026
4729	735
714	534
760	415
31	280
196	359
2799	693
1486	274
2009	970
2796	5365
843	1341
7787	3737
3	172
2241	174
3194	2599
4688	4894
1313	2748
3132	982
97	130
133	110
2180	1503
2450	839
867	1381
9400	6411
