272547	341110
269866	338836
276631	347453
279518	352231
270900	365212
272345	337934
266675	359275
267373	364010
270965	357908
273247	354179
261889	362801
280420	345357
274728	337314
282126	355752
264338	350791
274431	329636
271393	355316
277512	357055
277691	333524
266242	345623
265403	342369
277870	353708
283438	349267
281408	336232
276186	375445
277237	353239
276931	361078
282543	369756
265841	349193
273831	346044
250895	333580
272201	347274
267728	359214
272138	333596
272156	349791
271323	349768
275539	354345
272490	347078
270043	336328
275537	346005
284699	357476
275550	355908
278837	368046
277601	353106
269805	355854
270270	350159
267630	357664
261574	354758
285807	347645
279971	352960
261331	343492
280577	351196
271971	376430
286635	345146
271687	353787
280425	349812
257129	351529
277052	359696
271256	346031
267462	337857
276817	354211
271862	367071
278249	360141
272209	352331
276815	362619
268410	362397
276524	348892
265836	341061
266561	350319
266859	338213
287621	366674
280460	349780
264663	350710
274971	328726
269994	361680
280152	379334
268822	347200
279929	359517
267191	372213
278707	339563
270772	372233
279833	337534
276153	359445
263556	352322
282257	358969
279225	354009
260874	331139
267258	350483
263390	342630
268875	348370
273905	338748
267595	347291
274331	347538
258298	352882
276725	349088
271815	366547
263642	345168
278869	335542
264276	355486
271839	343430
281933	351931
273637	356404
270886	338576
260490	360328
265646	332644
275453	370147
264789	346082
275871	356606
282887	350136
274054	327207
274558	338016
272241	361208
267402	348478
281526	359871
280960	354168
273544	360254
272333	347441
279179	354561
272844	358969
261816	392155
274481	352937
269684	355869
277714	335443
282618	352580
279061	342408
271188	352082
271215	348167
275360	354986
283374	336855
276067	360097
283032	338772
282579	356307
273724	355852
273446	344410
261820	340973
281472	347063
281680	348989
274009	351405
267485	368002
261326	343169
274514	334980
269678	357274
263309	345518
274264	358093
270048	349885
271688	346171
278568	363646
264572	364333
276289	344781
273623	334170
272344	336883
268310	338771
287993	359119
271479	340964
271825	328090
269665	337110
268147	352450
271523	343836
281925	358972
272388	351259
279195	340535
279528	353999
278022	352361
271874	345262
278902	360686
274616	347489
261008	345437
272779	354619
264351	367149
272675	338782
271116	343358
264660	351739
272633	345412
268145	359704
274026	362121
273865	342374
263133	345231
283208	354328
260519	350108
271198	333416
262615	330324
270505	311216
267241	329019
280364	348271
278247	338400
266955	353275
269576	329991
276078	345638
274103	342226
281337	350570
284444	348099
282126	363686
278063	350206
274174	364469
273882	346569
275303	324419
250312	354769
267201	360033
270486	337560
271846	342836
272465	366651
257781	340148
271707	373327
275896	369210
269709	340971
281081	350416
272795	336181
272173	361696
275094	375833
266957	374540
271637	344464
266425	337386
272287	353208
266668	367261
282286	330545
256327	366432
276413	336931
280485	335712
283894	339629
272020	337683
272944	349192
275367	353260
271764	347671
272572	346832
264602	340196
274298	331980
279639	339059
268309	363763
267348	367598
275507	345662
280273	361917
262484	346356
266699	344565
274461	341996
269000	345026
279721	345301
273853	338209
261497	357495
274092	334875
270654	343332
281664	357569
274354	343374
272124	336271
260825	356927
278369	325159
263564	338124
269454	335521
283809	356623
269494	338977
275676	356460
273176	347624
268752	331971
276734	353214
282182	355601
275822	315744
274338	328507
271403	358286
276364	331544
268425	355255
266077	352672
267883	364962
287827	349071
272914	361113
272328	360475
269271	353642
271500	348767
278171	336199
278917	368540
271951	353598
276648	364739
268694	359056
265377	328837
271699	335226
281547	362109
278702	354784
272764	348801
269499	348070
276691	345371
274154	392007
266401	350738
266835	355750
264979	330262
265849	350464
272085	355105
266621	356494
283782	356446
264834	332030
266695	343595
279368	365605
284277	343901
275599	328203
277903	346409
279838	350213
284076	362690
261196	365761
280543	357326
277054	346046
275418	354069
274184	332630
282756	363228
276878	344985
272525	363159
273255	365820
271745	358107
268244	345971
266623	354581
270121	346243
279141	331233
279026	358406
275086	353830
273716	351373
282287	334147
277581	355619
269701	333179
275701	329850
258884	343335
266407	347757
270510	347217
277798	348872
278235	351019
264928	344408
270094	358198
272837	357762
278100	349372
267251	344024
265403	358656
273700	329571
264299	337837
277014	371868
261593	348580
273267	375296
278245	345705
268906	340780
271877	353770
279772	349967
258055	373476
275775	341243
283466	343028
275487	349278
261099	352568
268060	343922
271540	347755
275473	344644
274819	348476
263521	356232
275061	361491
261946	368716
262940	342187
277734	343617
269669	342058
278059	336183
269534	341345
264820	342538
270964	360624
258370	333987
295780	350752
275744	364751
280283	350905
275621	350236
274314	348973
276836	374263
272339	346532
265391	351129
270480	355386
275443	377653
261225	346690
266358	340237
275652	356040
275757	352135
267216	347939
272167	338992
